id,month,gkg_date,url,domain,title,title_source,relevant,sentiment,theme
628,2022-05,20220509164500,https://www.philstar.com/business/2022/05/10/2179885/pldt-forges-ahead-data-center-expansion,philstar.com,PLDT forges ahead with data center expansion | Philstar.com,live,yes,positive,investment_buildout
629,2022-05,20220523111500,https://www.greekherald.com/news/272561214/ireland-reverses-south-dublin-county-council-ban-on-data-centers,greekherald.com,ireland reverses south dublin county council ban on data centers,slug,yes,positive,policy_regulation
630,2022-05,20220509223000,https://www.bizjournals.com/cleveland/news/2022/05/09/energy-harbor-to-provide-power-to-huge-data-center.html,bizjournals.com,Energy Harbor to provide power for large data center next to nuclear plant - Cleveland Business Journal,live,yes,positive,energy_grid
631,2022-05,20220510200000,https://www.theregister.com/2022/05/10/virginia_amazon_datacenter/,theregister.com,Virginians sue to block rural Amazon datacenter construction,live,yes,negative,community_opposition
632,2022-05,20220505161500,https://www.thehindubusinessline.com/info-tech/ntt-launches-the-first-of-the-two-hyperscale-data-centres-planned-in-navi-mumbai/article65384498.ece,thehindubusinessline.com,NTT launches the first of the two hyperscale data centres planned in Navi Mumbai  - The HinduBusinessLine,live,yes,positive,investment_buildout
633,2022-05,20220524084500,https://www.joplinglobe.com/region/national_business/ipi-partners-to-acquire-swiss-data-center-leader-safe-host/article_d4acf2a9-9edc-5c41-962f-fbf3b7f5582b.html,joplinglobe.com,ipi partners to acquire swiss data center leader safe host,slug,yes,positive,investment_buildout
634,2022-05,20220517010000,https://menafn.com/1104224616/Data-Center-Physical-Security-Market-Will-Hit-15-Billion-By-2027-Increasing-Adoption-Of-Multi-Factor-Authentication-MFA-Solution-Driving-The-Market-Demand-Arizton?source=333,menafn.com,Data Center Physical Security Market Will Hit Billion By Increasing Adoption Of Multi Factor Authentication MFA Solution Driving The Market Demand Arizton,slug,yes,positive,investment_buildout
635,2022-05,20220526064500,"https://akipress.com/news:671427:Kyrgyzstan,_Eurasian_Development_Bank_sign_memorandum_on_creation_of_region-wide_data_center/",akipress.com,"Kyrgyzstan, Eurasian Development Bank sign memorandum on creation of region-wide data center - AKIpress News Agency",live,yes,positive,investment_buildout
636,2022-05,20220512194500,https://www.streetinsider.com/Globe+Newswire/Evoque+Partners+with+Archer+Datacenters+to+Develop+61+Acre+Data+Center+Campus+Outside+Nashville%C2%A0/20065727.html,streetinsider.com,Evoque Partners with Archer Datacenters to Develop 61 Acre Data Center Campus Outside Nashville,live,yes,positive,investment_buildout
637,2022-05,20220530130000,https://menafn.com/1104293246/Huawei-Technologies-reveals-new-data-center-within-next-6-9-months,menafn.com,Huawei Technologies reveals new data center within next months,slug,yes,neutral,investment_buildout
638,2022-05,20220524220000,https://ummid.com/news/2022/may/24.05.2022/nvidia-to-use-liquid-cooling-in-its-gpus-for-data-centres.html,ummid.com,Nvidia to use liquid cooling in its GPUs for data centres | ummid.com,live,yes,positive,tech_operations
639,2022-05,20220503160000,https://www.datacenterdynamics.com/en/analysis/after-the-moratorium-how-singapore-plans-to-stay-in-data-center-race/,datacenterdynamics.com,After the moratorium: How Singapore plans to stay in data center race - DCD,live,yes,neutral,policy_regulation
640,2022-05,20220504210000,http://www.bigcountry995.com/story/6272d8335c64ff762028a301/google-announces-75m-oklahoma-investment-at-mayes-county-data-center,bigcountry995.com,google announces oklahoma investment at mayes county data center,slug,yes,positive,investment_buildout
641,2022-05,20220503194500,https://www.totaltele.com/513147/Zayo-increases-fibre-presence-at-Proximitys-UK-edge-datacentres,totaltele.com,"Total Telecom - News, analysis and events for global telecoms",live,no,neutral,other
642,2022-05,20220510113000,https://www.phoenixherald.com/news/272545756/gan-systems-and-xfusion-announce-worlds-first-100win3-data-center-power-supply,phoenixherald.com,gan systems and xfusion announce worlds first 100win3 data center power supply,slug,yes,positive,energy_grid
643,2022-05,20220518093000,https://www.digitaljournal.com/pr/modular-data-center-market-growth-boost-with-cagr-of-18-7-by-2027,digitaljournal.com,modular data center market growth boost with cagr of by,slug,yes,positive,investment_buildout
644,2022-05,20220524183000,https://www.rcrwireless.com/20220524/telco-cloud/nvidia-focuses-on-data-centers-with-new-superchip-a100-offerings,rcrwireless.com,"Nvidia focuses on data centers with new “superchip,' A100 offerings",live,yes,positive,tech_operations
645,2022-05,20220506160000,https://www.prnewswire.com/news-releases/united-kingdom-data-centre-market-landscape-report-2022-2026-a-large-and-maturing-market-that-is-not-going-to-see-the-rapid-growth-of-other-smaller-european-markets-301541554.html,prnewswire.com,United Kingdom Data Centre Market Landscape Report 2022-2026: A Large and Maturing Market that is Not Going to See the Rapid Growth of Other Smaller European Markets,live,yes,neutral,investment_buildout
646,2022-05,20220511114500,https://katcountry989.com/2022/05/11/five9-expands-in-europe-with-two-data-centres-relocates-russian-staff/,katcountry989.com,"Five9 expands in Europe with two data centres, relocates Russian staff | Kat Country 98.9 | KTCO",live,yes,positive,investment_buildout
647,2022-05,20220512160000,https://markets.financialcontent.com/stocks/article/bizwire-2022-5-12-europe-data-center-power-market-report-2022-to-2027-5g-to-grow-edge-data-center-investments-researchandmarketscom,markets.financialcontent.com,FinancialContent - Europe Data Center Power Market Report (2022 to 2027) - 5G to Grow Edge Data Center Investments - ResearchAndMarkets.com,live,yes,positive,investment_buildout
648,2022-05,20220524144500,https://marketscale.com/industries/industrial-iot/not-your-fathers-data-center-innovations-in-generator-land/,marketscale.com,Not Your Father’s Data Center: Innovations in Generator Land | MarketScale,live,yes,positive,energy_grid
649,2022-05,20220517163000,https://www.californiatelegraph.com/news/272554677/oxylabs-adds-shared-datacenter-proxies-to-their-product-portfolio,californiatelegraph.com,oxylabs adds shared datacenter proxies to their product portfolio,slug,no,neutral,other
650,2022-05,20220509183000,https://www.crn.com.au/news/leading-edge-data-centres-scores-30-million-investment-from-digitalbridge-579731,crn.com.au,leading edge data centres scores million investment from digitalbridge,slug,yes,positive,investment_buildout
651,2022-05,20220517130000,https://datacenterfrontier.com/hillsboro-data-center-market-boosted-by-significant-pre-leasing/,datacenterfrontier.com,Hillsboro Data Center Market Boosted by Significant Pre-Leasing | Data Center Frontier,live,yes,positive,investment_buildout
652,2022-05,20220520100000,https://it-online.co.za/2022/05/20/intel-invests-in-data-centre-sustainability/,it-online.co.za,Intel invests in data centre sustainability - IT-Online,live,yes,positive,environment_water
653,2022-05,20220501123000,https://thetimeshub.in/in-finland-the-yandex-data-center-was-disconnected-from-the-power-supply/758/,thetimeshub.in,in finland the yandex data center was disconnected from the power supply,slug,yes,negative,tech_operations
654,2022-05,20220520190000,https://www.datacenterdynamics.com/en/news/selectel-planning-new-20mw-data-center-in-moscow-russia/,datacenterdynamics.com,"Selectel planning new 20MW data center in Moscow, Russia - DCD",live,yes,neutral,investment_buildout
655,2022-05,20220508013000,https://www.politico.eu/article/us-tech-climate-neutral-data-center-pact-eu-lobbying-carbon-footprint-environment/,politico.eu,How US tech is using a data center pact to lobby Brussels – POLITICO,live,yes,neutral,policy_regulation
656,2022-05,20220503123000,https://www.globenewswire.com/news-release/2022/05/03/2434570/0/en/Data-center-investments-in-the-area-square-feet-and-power-capacity-MW-across-cities.html,globenewswire.com,•Data center investments in the area (square feet) and,live,yes,neutral,investment_buildout
657,2022-05,20220505144500,https://www.thehindu.com/business/ntt-unveils-second-hyperscale-data-centre-campus-in-india/article65384946.ece,thehindu.com,NTT unveils second hyperscale data centre campus in India - The Hindu,live,yes,positive,investment_buildout
658,2022-05,20220505144500,https://www.datacenterdynamics.com/en/news/construction-firm-gains-approval-for-32mw-data-center-in-beacon-falls-connecticut/,datacenterdynamics.com,"Construction firm gains approval for 32MW data center in Beacon Falls, Connecticut - DCD",live,yes,positive,policy_regulation
659,2022-05,20220506023000,https://www.digitaljournal.com/pr/internal-data-centers-market-growth-trends-absolute-opportunity-and-value-chain-2021-2031,digitaljournal.com,internal data centers market growth trends absolute opportunity and value chain,slug,yes,positive,investment_buildout
660,2022-05,20220503173000,https://www.leinsterexpress.ie/news/national-news/803731/revealed-data-centres-in-ireland-consume-more-electricity-than-meter-users-in-rural-ireland.html,leinsterexpress.ie,REVEALED: Data centres in Ireland consume more electricity than meter users in rural Ireland,live,yes,negative,energy_grid
661,2022-05,20220509114500,https://menafn.com/1104180816/Fuel-Cell-For-Data-Center-Market-To-Generate-Heightened-Revenue-Prospects-For-Manufacturers-In-The-Next-Decade&source=24,menafn.com,Fuel Cell For Data Center Market To Generate Heightened Revenue Prospects For Manufacturers In The Next Decade&source=24,slug,yes,positive,investment_buildout
662,2022-05,20220503183000,https://www.kilkennypeople.ie/news/national-news/803731/revealed-data-centres-in-ireland-consume-more-electricity-than-meter-users-in-rural-ireland.html,kilkennypeople.ie,REVEALED: Data centres in Ireland consume more electricity than meter users in rural Ireland,live,yes,negative,energy_grid
663,2022-05,20220503114500,https://www.msn.com/en-us/news/world/data-centres-used-14-of-irelands-electricity/ar-AAWRRMZ,msn.com,data centres used of irelands electricity,slug,yes,negative,energy_grid
664,2022-05,20220519130000,https://www.siliconindia.com/news/general/us-cyber-security-firm-trellix-inaugurates-new-data-centre-in-india-nid-219006-cid-1.html,siliconindia.com,US cyber security firm Trellix inaugurates new data centre in India,live,yes,positive,investment_buildout
665,2022-05,20220504220000,http://www.khits.com/story/62729d2d908fb40944d22d25/google-expected-to-announce-another-investment-into-mayes-county-data-center,khits.com,google expected to announce another investment into mayes county data center,slug,yes,positive,investment_buildout
666,2022-05,20220519091500,https://www.siliconindia.com/news/general/us-cyber-security-firm-trellix-begins-new-data-centre-in-india-nid-219006-cid-1.html,siliconindia.com,US cyber security firm Trellix inaugurates new data centre in India,live,yes,positive,investment_buildout
667,2022-05,20220525213000,https://bismarcktribune.com/news/local/bismarck/bismarck-oks-rules-allowing-for-data-centers/article_a4ce294e-dc5e-11ec-a3a7-ab7341107725.html,bismarcktribune.com,Bismarck OKs rules allowing for data centers,live,yes,positive,policy_regulation
668,2022-05,20220520161500,https://www.techspot.com/news/94666-intel-building-700-million-data-center-research-lab.html,techspot.com,Intel is building a $700 million data center research lab with a focus on immersion cooling | TechSpot,live,yes,positive,investment_buildout
669,2022-05,20220517223000,http://www.itnewsonline.com/PRNewswire/New-Precision-Air-Conditioning-Systems-Provide-Robust-Cooling-in-Data-Centers-and-Small-IT-Spaces/841759,itnewsonline.com,New Precision Air Conditioning Systems Provide Robust Cooling in Data Centers and Small IT Spaces,slug,yes,positive,tech_operations
670,2022-05,20220511171500,https://www.hydrocarbonprocessing.com/news/2022/05/siemens-deploys-artificial-intelligence-at-baltics-newest-most-energy-efficient-data-center,hydrocarbonprocessing.com,"Siemens deploys artificial intelligence at Baltics’ newest, most energy efficient data center",live,yes,positive,tech_operations
671,2022-05,20220524103000,https://telecom.economictimes.indiatimes.com/news/nvidia-adds-liquid-cooling-in-its-gpus-for-data-centres/91759154,telecom.economictimes.indiatimes.com,"Nvidia adds liquid cooling in its GPUs for data centres, ETTelecom",live,yes,positive,tech_operations
672,2022-05,20220512053000,https://www.datacenterdynamics.com/en/news/capitaland-planning-more-data-centers-in-india-in-hyderabad-bengaluru-and-noida/,datacenterdynamics.com,"CapitaLand planning more data centers in India in Hyderabad, Bengaluru, and Noida - DCD",live,yes,positive,investment_buildout
