id,month,seendate,title,domain,sourcecountry,relevant,sentiment,theme
552,2022-04,20220406T180000Z,Tank Level Monitoring System Market Is Set To Surpass $1 Billion By 2026,energy.einnews.com,United States,no,neutral,other
553,2022-04,20220406T191500Z,SEMPRE FINDS SMARTPHONES SURVIVE A NUCLEAR EMP,prnewswire.com,United States,no,neutral,other
554,2022-04,20220406T200000Z,Compass launches modular data center as a service unit,datacenterdynamics.com,United States,yes,positive,investment_buildout
555,2022-04,20220406T203000Z,"Nvidia Dominates MLPerf Inference , Qualcomm also Shines , Where Everybody Else ? ",hpcwire.com,United States,no,neutral,other
556,2022-04,20220406T203000Z,Lagos state fibre duct infrastructure project : Accelerating Lagos smart city with bold vision,pulse.ng,Nigeria,no,neutral,other
557,2022-04,20220406T204500Z,PW Digital Gateway water concerns acknowledged,insidenova.com,United States,yes,negative,environment_water
558,2022-04,20220406T204500Z,The Day - Coast Guard follies indeed - News from southeastern Connecticut,theday.com,United States,no,neutral,other
559,2022-04,20220406T204500Z,The Day - Groton officials badly need a win - News from southeastern Connecticut,theday.com,United States,no,neutral,other
560,2022-04,20220406T230000Z,Connecting The Water Technology Community For Radical Impact,wateronline.com,United States,no,neutral,other
561,2022-04,20220406T233000Z,"Nord Security , the startup behind NordVPN , raises its first - ever funding , $100M at a $1 . 6B valuation – TechCrunch",techcrunch.com,United States,no,neutral,other
562,2022-04,20220406T234500Z,Eighth Circuit Holds Article III Standing Was Lacking for an Alleged Violation of the FCRA  Pre - Adverse Action  Notice Provision | Littler,jdsupra.com,United States,no,neutral,other
563,2022-04,20220406T234500Z,Safeguarding Cloud - Based Data & Mitigating the Cyber Risks Associated with a Remote Workforce | J . S . Held,jdsupra.com,United States,no,neutral,other
564,2022-04,20220418T014500Z,China copper industry got off to a good start in the first quarter _ SMM,news.metal.com,China,no,neutral,other
565,2022-04,20220418T023000Z,"Google to Invest $9 . 5 Billion in U . S . Offices , Data Centers",bangkokpost.com,Thailand,yes,positive,investment_buildout
566,2022-04,20220418T063000Z,ArkData completes disaster recovery system for Kyungpook Univ . ,koreaherald.com,South Korea,no,neutral,other
567,2022-04,20220418T070000Z,Herefordshire man  ground breaking  polar challenge,herefordtimes.com,United Kingdom,no,neutral,other
568,2022-04,20220418T073000Z,Caucus Shakeup Prompts Concern about Candidate Vetting,publicnewsservice.org,United States,no,neutral,other
569,2022-04,20220418T091500Z,IBM Reports Earnings Tuesday . Wall Street Is Watching for Software Growth . ,marketwatch.com,United States,no,neutral,other
570,2022-04,20220418T100000Z,Solar and water construction key in the future of data center sustainability,constructiondive.com,United States,yes,positive,environment_water
571,2022-04,20220418T100000Z,"Alphabet , Amazon , Tesla , and Shopify Stock Splits : Which High - Flying Stocks Are Next to Split ? ",fool.com,United States,no,neutral,other
572,2022-04,20220418T111500Z,Chindata Group Holdings Limited ( NASDAQ : CD ) Short Interest Down 23 . 0 % in March,etfdailynews.com,United States,no,neutral,other
573,2022-04,20220418T121500Z,"Listen To Win $1 , 000 | KASI - AM",1430kasi.iheart.com,United States,no,neutral,other
574,2022-04,20220418T123000Z,DigitalBridge and Wafra Progress Strategic Partnership,galvnews.com,United States,yes,positive,investment_buildout
575,2022-04,20220418T130000Z,Middle Fayette draws closer to landing $1 billion data center and technology campus,thecitizen.com,United States,yes,positive,investment_buildout
576,2022-04,20220418T133000Z,IBM Reports Earnings Tuesday . What to Expect . ,marketwatch.com,United States,no,neutral,other
577,2022-04,20220418T134500Z,Evoque Expands Into Hyperscale With Build - to - Suit Green Data Centers,datacenterfrontier.com,United States,yes,positive,investment_buildout
578,2022-04,20220418T134500Z,Core Scientific Begins Reporting Daily Bitcoin Production,kdhnews.com,United States,no,neutral,other
579,2022-04,20220418T141500Z,Kalaam officially takes over Kuwaiti telecom services group Zajil,tradearabia.com,United Arab Emirates,no,neutral,other
580,2022-04,20220418T144500Z,  Longest Subsea Cable Ever Deployed : 2Africa,oedigital.com,Norway,no,neutral,other
581,2022-04,20220418T144500Z,States look to community colleges to fill labor gap,mdjonline.com,United States,no,neutral,other
582,2022-04,20220418T144500Z,"Colorado Company , netRelevance , Helps Bring Modern Network Speeds to Companies Amidst COVID - 19 Changes",prnewswire.com,United States,no,neutral,other
583,2022-04,20220418T153000Z,10 Best Stocks to Buy According to Billionaire Prem Watsa,insidermonkey.com,United States,no,neutral,other
584,2022-04,20220418T153000Z,5 Best Stocks to Buy According to Billionaire Prem Watsa,insidermonkey.com,United States,no,neutral,other
585,2022-04,20220418T153000Z,OneDigital Hires Marcia Calleja - Matsko as Chief Information Officer - Press Release,wiredprnews.com,United States,no,neutral,other
586,2022-04,20220418T154500Z,"Singtel , Telkom to Build , Acquire SE Asia Data Centres",mingtiandi.com,China,yes,positive,investment_buildout
587,2022-04,20220418T154500Z,"Google To Invest $9 . 5 Bln In U . S . Offices , Data Centers This Year",peacefmonline.com,Ghana,yes,positive,investment_buildout
588,2022-04,20220418T163000Z,Microsoft shifts SONiC development to the Linux Foundation,networkworld.com,United States,yes,neutral,tech_operations
589,2022-04,20220418T183000Z,"One Controversial Loudoun Data Center Project Approved , Another Scaled Back After Opposition",bisnow.com,United States,yes,neutral,community_opposition
590,2022-04,20220418T183000Z,SFA Semicon net profit surges to $12 . 8 million on increased production,bworldonline.com,Philippines,no,neutral,other
591,2022-04,20220418T191500Z,WIN Technology : Expands broadband fiber network in Manitowoc,wisbusiness.com,United States,no,neutral,other
592,2022-04,20220418T194500Z,"Globe names new CIO , CEO for new data center",philstar.com,Philippines,yes,positive,investment_buildout
593,2022-04,20220418T201500Z,Be future - ready and get the latest Nokia G50 5G thru Globe GPlan,ilonggotechblog.com,Philippines,no,neutral,other
594,2022-04,20220418T210000Z,Drought has 2022 rainfall at Lafayette lowest in four decades,theadvertiser.com,United States,no,neutral,other
595,2022-04,20220418T214500Z,"Cybersecurity attack targets Unified Government of Wyandotte County , KCK",kmbc.com,United States,no,neutral,other
596,2022-04,20220418T220000Z,Amazon projected to affect Culpeper rural landscape,insidenova.com,United States,yes,negative,environment_water
597,2022-04,20220418T223000Z,"Data Center Construction Market Size , Share , Top Companies , New Technology , Demand and Forecast 2022 - 2027",newyorktelegraph.com,United States,yes,neutral,investment_buildout
598,2022-04,20220418T223000Z,"Electric Toothbrush Market Size , Share , Top Companies , New Technology , Demand and Forecast 2022 - 2027",newyorktelegraph.com,United States,no,neutral,other
599,2022-04,20220418T223000Z,How to deploy Mattermost to your data center in minutes,techrepublic.com,United States,yes,neutral,tech_operations
600,2022-04,20220418T233000Z,Improving Application Environments in the Cloud,networkcomputing.com,United States,no,neutral,other
601,2022-05,20220504T011500Z,"Aktion Associates , Inc ., Hires Manager to Lead Multi - Industry Division Sales",itnewsonline.com,United States,no,neutral,other
602,2022-05,20220504T011500Z,AMD Earnings Beat Expectations . The Stock is Rising . ,marketwatch.com,United States,no,neutral,other
603,2022-05,20220504T020000Z,"Supercharged IT , superclouds , and superpowered healthcare - what they can deliver",medcitynews.com,United States,no,neutral,other
604,2022-05,20220504T023000Z,Viavi Solutions ( VIAV ) Q3 2022 Earnings Call Transcript,fool.com,United States,no,neutral,other
605,2022-05,20220504T030000Z,AMD says it made strong start toward 2025 energy target,theregister.com,,yes,positive,tech_operations
606,2022-05,20220504T033000Z,BNP Paribas SA ( BNPQF ) CEO Jean - Laurent Bonnafé on Q1 2022 Results - Earnings Call Transcript,seekingalpha.com,United States,no,neutral,other
607,2022-05,20220504T040000Z,Lawmakers react after leaked Supreme Court draft opinion on Roe v . Wade,mcalesternews.com,United States,no,neutral,other
608,2022-05,20220504T043000Z,Skyworks Solutions ( SWKS ) Q2 2022 Earnings Call Transcript,fool.com,United States,no,neutral,other
609,2022-05,20220504T050000Z,Regulations eased to boost property market -- China Economic Net,en.ce.cn,China,no,neutral,other
610,2022-05,20220504T051500Z,"AMD grows its revenue by 71 %, brushing aside concerns of a semiconductor slowdown",siliconangle.com,United States,no,neutral,other
611,2022-05,20220504T054500Z,Arcadis N . V .: Arcadis Trading Update Q1 2022,finanznachrichten.de,Germany,no,neutral,other
612,2022-05,20220504T060000Z,"VPN Companies In India To Collect , Store User Data For Minimum 5 Years",gizchina.com,China,no,neutral,other
613,2022-05,20220504T071500Z,Bitcoin Mining Stocks Have Been Slammed . The EPA Could Make It Worse . ,marketwatch.com,United States,no,neutral,other
614,2022-05,20220504T073000Z,Arcadis Trading Update Q1 2022,globenewswire.com,United States,no,neutral,other
615,2022-05,20220504T074500Z,Regulations eased to boost Hong Kong property market,thestar.com.my,Malaysia,no,neutral,other
616,2022-05,20220504T083000Z,"Nokia deploys data center edge routers to support team . blue Denmark rapid hosting and cloud services growth , Digital Platforms & Services",telecomtv.com,United Kingdom,yes,positive,tech_operations
617,2022-05,20220504T084500Z,ECOWAS praises the opening of Togo Police Information Center,icilome.com,Togo,no,neutral,other
618,2022-05,20220504T103000Z,AMD : On Track to Improve Accelerated Datacenter Efficiency by 30x by 2025,tomshardware.com,United States,yes,positive,tech_operations
619,2022-05,20220504T114500Z,Is It Time to Buy the S & P 500 3 Worst - Performing April Stocks ? ,fool.com,United States,no,neutral,other
620,2022-05,20220504T114500Z,N - able Cove Data Protection provides cloud - first backup and disaster recovery for businesses,helpnetsecurity.com,,no,neutral,other
621,2022-05,20220504T114500Z,Lumentum Announces Fiscal Third Quarter 2022 Financial Results,prnewswire.com,United States,no,neutral,other
622,2022-05,20220504T120000Z,Editorial Roundup : Pennsylvania,thedailyreview.com,United States,no,neutral,other
623,2022-05,20220504T123000Z,"Stocks Making the Biggest Moves Premarket : Uber , Brinker , Generac and More",nbcdfw.com,United States,no,neutral,other
624,2022-05,20220504T123000Z,Futures Rise Ahead Of Biggest Fed Rate Hike Since The Dot Com Bubble Burst,zerohedge.com,United States,no,neutral,other
625,2022-05,20220504T124500Z,Adani airport business becomes the second - largest revenue generator for the group,thehindubusinessline.com,India,no,neutral,other
626,2022-05,20220504T124500Z,Opus Interactive Announces  This Is How You Cloud  Marketing Campaign,wfmz.com,United States,no,neutral,other
627,2022-05,20220504T130000Z,AES Expands Renewable Energy Agreement with Microsoft to California Data Centers,finance.yahoo.com,United States,yes,positive,energy_grid
628,2022-05,20220504T131500Z,"Intel Recovery Hits a Speed Bump , but It Too Early to Hit the Panic Button",fool.com,United States,no,neutral,other
629,2022-05,20220504T131500Z,Robots Are The Key To Advancing Artificial Intelligence,forbes.com,United States,no,neutral,other
630,2022-05,20220504T134500Z,12 Best American Stocks To Buy in 2022 - Insider Monkey,insidermonkey.com,United States,no,neutral,other
631,2022-05,20220504T140000Z,Situation Publishing Hires Tobias Mann as Systems Editor at The Register,prweb.com,United States,no,neutral,other
632,2022-05,20220504T141500Z,"International Money Express , Inc . Reports Strong First - Quarter Results",apnews.com,United States,no,neutral,other
633,2022-05,20220504T141500Z,Advice for renting out your home during NFL Draft,kshb.com,United States,no,neutral,other
634,2022-05,20220504T141500Z,"High Availability Server Market Statistics , Growth , Trends and Will Generate New Growth Opportunities Status 2029",newyorktelegraph.com,United States,no,neutral,other
635,2022-05,20220504T143000Z,JLL names new CFO for Work Dynamics in the Americas – REJournals,rejournals.com,United States,no,neutral,other
636,2022-05,20220504T144500Z,Panama to host data center for EU space program,newsroompanama.com,Panama,yes,positive,investment_buildout
637,2022-05,20220504T144500Z,"United States Data Center Power Market Outlook & Forecast Report 2022 - 2027 Featuring Leading Players - ABB , Eaton , Legrand , Schneider Electric , and Vertiv - ResearchAndMarkets . com",businesswire.com,United States,yes,neutral,energy_grid
638,2022-05,20220504T144500Z,OUR VIEW : Port looks to city future,muskogeephoenix.com,United States,no,neutral,other
639,2022-05,20220504T150000Z,"Nasdaq , S & P 500 slide ahead of Fed decision",streetinsider.com,United States,no,neutral,other
640,2022-05,20220504T153000Z,"AMD Crushed It , Lisa Su Crushed It : Here How to Trade It",realmoney.thestreet.com,United States,no,neutral,other
641,2022-05,20220504T153000Z,"Wall St update : Nasdaq , S & P 500 slide ahead of Fed decision",businesstoday.in,India,no,neutral,other
642,2022-05,20220504T153000Z,AVTECH Named A  Best Place To Work  For Second Year In A Row By Providence Business News,digitaljournal.com,United States,no,neutral,other
